x,V,Evac,Ec,Ev,phin,phip,n,p,ND,NA,anion,cation,ntb,nti,mun,mup,G_ehp,Gfree,Rdir,BulkSRHn,BulkSRHp,IntSRHn,IntSRHp,Jn,Jp,Jint,lid,Vext,left_L,left_eps_r,left_E_c,left_E_v,left_N_c,left_mu_n,left_mu_p,left_N_t_int,left_C_n_int,left_C_p_int,left_E_t_int,right_L,right_eps_r,right_E_c,right_E_v,right_N_c,right_mu_n,right_mu_p,right_N_t_int,right_C_n_int,right_C_p_int,right_E_t_int
0,0.6,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-220.118,2.48171e-14,-220.118,1,-0.05,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.253877,0.346123,-3.55388,-5.18388,-3.97105,-4.80627,1.64268e+17,7.78954e+17,0,0,3.8069e+22,1.11206e+08,1.74156e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.27957e+18,6.78298e+24,6.78298e+24,3.55099e+23,4.83732e+26,-219.853,-0.265464,-220.118,2,-0.05,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.597372,1.19737,-1.00263,-4.00263,-3.12693,-4.00001,5.1198e-11,9.01966e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0461789,0,0,0.0191547,4.66329e+25,1.11018,-221.229,-220.118,3,-0.05,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.59,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-220.004,2.83211e-14,-220.004,1,-0.03,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.24718,0.34282,-3.55718,-5.18718,-3.97418,-4.8104,1.65404e+17,8.04901e+17,0,0,3.74029e+22,1.96727e+08,1.70466e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.33134e+18,6.86042e+24,6.86042e+24,3.47071e+23,4.99896e+26,-219.739,-0.26513,-220.004,2,-0.03,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.587416,1.17742,-1.02258,-4.02258,-3.14594,-4.02001,5.31441e-11,9.03551e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0480184,0,0,0.0198828,4.8402e+25,1.11013,-221.114,-220.004,3,-0.03,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.58,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.885,3.23073e-14,-219.885,1,-0.01,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.240474,0.339526,-3.56047,-5.19047,-3.97728,-4.81455,1.66681e+17,8.32216e+17,0,0,3.67358e+22,3.71771e+08,1.66865e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.38714e+18,6.94338e+24,6.94339e+24,3.38637e+23,5.16915e+26,-219.62,-0.264779,-219.885,2,-0.01,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.577461,1.15746,-1.04254,-4.04254,-3.16493,-4.04001,5.5201e-11,9.0514e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0499647,0,0,0.0206524,5.02718e+25,1.11008,-220.995,-219.885,3,-0.01,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.57,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.761,3.68592e-14,-219.761,1,0.01,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.233759,0.336241,-3.56376,-5.19376,-3.98035,-4.8187,1.68116e+17,8.60993e+17,0,0,3.60678e+22,7.02552e+08,1.63361e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.44747e+18,7.03264e+24,7.03264e+24,3.29876e+23,5.3485e+26,-219.496,-0.264408,-219.761,2,0.01,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.567506,1.13751,-1.06249,-4.06249,-3.1839,-4.06001,5.73774e-11,9.06732e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0520259,0,0,0.0214666,5.22501e+25,1.11002,-220.871,-219.761,3,0.01,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.56,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.63,4.20223e-14,-219.63,1,0.03,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.227034,0.332966,-3.56703,-5.19703,-3.98338,-4.82285,1.69731e+17,8.91346e+17,0,0,3.53989e+22,1.3276e+09,1.59961e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.51289e+18,7.12904e+24,7.12905e+24,3.20872e+23,5.53769e+26,-219.366,-0.264017,-219.63,2,0.03,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.55755,1.11755,-1.08245,-4.08245,-3.20285,-4.08001,5.96826e-11,9.08327e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0542113,0,0,0.022329,5.43454e+25,1.10997,-220.74,-219.63,3,0.03,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.55,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.494,4.78417e-14,-219.494,1,0.05,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.2203,0.3297,-3.5703,-5.2003,-3.98637,-4.82702,1.71549e+17,9.23394e+17,0,0,3.47291e+22,2.50866e+09,1.56674e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.58407e+18,7.23358e+24,7.23359e+24,3.11714e+23,5.73747e+26,-219.231,-0.263604,-219.494,2,0.05,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.547595,1.09759,-1.10241,-4.10241,-3.22179,-4.10001,6.21263e-11,9.09926e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0565303,0,0,0.0232433,5.65665e+25,1.10991,-220.604,-219.494,3,0.05,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.54,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.352,5.45092e-14,-219.352,1,0.07,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
